"ID","ID_RD","Tree_type","Vegetation_type","location_group","Ecoregion_Udvardy","Ecoregion_WWF","Division_Bailey","Zone_Holdridge","Bioecological_zones_Bangladesh_IUCN","Speciesgroup_ID","DBH_cm","H_m","Collar_girth","CD_m","Veg_Component","B","Bd","Bg","Bt","L","Rb","Rf","Rm","S","T","F","F_Bole_kg","F_Branch_kg","F_Foliage_kg","F_Foliage_and_twigs_kg","F_Bark_kg","F_Fruit_kg","F_Stump_kg","F_Buttress_kg","F_Roots_kg","Volume_m3","Volume_bole_m3","WD_AVG_gcm3","D_Bole_kg","D_Foliage_g","D_Foliage_kg","D_Branch_g","D_Branch_kg","D_Bark_g","D_Bark_kg","D_Stem_with_Bark_g","D_Stem_without_Bark_g","D_Stem_without_Bark_kg","D_Stump_kg","D_Buttress_kg","D_Roots_kg","ABG_g","ABG_kg","BGB_kg","ID_Reference","Contributor","Remark"
143,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.1687931674","NA",117,"1","NA"
144,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.7403552828","NA",117,"1","NA"
145,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.6","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.17408488357","NA",117,"1","NA"
146,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.5","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.1768987817","NA",117,"1","NA"
147,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.3","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.87721882952","NA",117,"1","NA"
148,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.9","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.89107082511","NA",117,"1","NA"
149,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","6.0054986001","NA",117,"1","NA"
150,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.6954639204","NA",117,"1","NA"
151,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.8","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12.247281643","NA",117,"1","NA"
152,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.2083427116","NA",117,"1","NA"
153,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.4847047439","NA",117,"1","NA"
154,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.9","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","5.1911967157","NA",117,"1","NA"
155,16,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.1","","NA","NA","Oven-dried biomass","1","NA","NA","1","1","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","3.9886558086","NA",117,"1","NA"
156,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","2.2","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.05","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
157,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.7","1.87","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.06","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
158,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.8","2.37","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.09","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
159,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","2.35","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.11","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
160,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","2.24","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
161,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","2.77","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
162,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.4","2.38","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
163,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","3","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
164,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3","2.7","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.28","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
165,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","3.46","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.32","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
166,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.3","2.08","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.42","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
167,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.4","3.05","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.17","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
168,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","3.28","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.31","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
169,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","3.1","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
170,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.11","3.34","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.43","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
171,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.3","3.85","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.33","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
172,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","4.27","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.72","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
173,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.2","4.93","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
174,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.3","4.91","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
175,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.5","4.7","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.47","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
176,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7","4.4","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.72","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
177,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.3","5.42","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.55","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
178,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.5","4.8","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.93","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
179,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"8.1","6","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.64","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
180,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.4","5.5","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.65","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
181,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.7","6.22","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.87","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
182,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"10.8","6.46","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
183,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"12.5","5.46","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
184,17,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"15","6.65","NA","NA","Oven-dried biomass","NA","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.03","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
185,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.1","2.2","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.12","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
186,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.7","1.87","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.07","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
187,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"1.8","2.37","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.13","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
188,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2","2.35","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.15","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
189,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.1","2.24","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.24","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
190,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.2","2.77","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
191,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.4","2.38","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.18","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
192,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"2.5","3","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
193,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3","2.7","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.44","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
194,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.1","3.46","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.41","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
195,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.3","2.08","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.63","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
196,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.4","3.05","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.23","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
197,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.6","3.28","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.61","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
198,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"3.8","3.1","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.38","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
199,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.11","3.34","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.58","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
200,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"4.3","3.85","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.35","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
201,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"5.3","4.27","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.53","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
202,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.2","4.93","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.21","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
203,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.3","4.91","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.84","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
204,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"6.5","4.7","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.59","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
205,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7","4.4","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.58","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
206,18,"Shrubs","Natural",45,"Tropical humid forests","Mangrove","Rain forest Division","Sub tropical moist forest","Sundarbans",24,"7.3","5.42","NA","NA","Oven-dried biomass","NA","NA","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.91","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",151,"1","NA"
