"THANAME","UNINAME","DIV_CODE_1","DIST_COD_1","UPZ_CODE_1","UNI_CODE_1","Area_uni_m","ID"
"Bheramara","Ward No-05",40,4050,405015,40501505,289381.37449514,4047
"Bheramara","Ward No-06",40,4050,405015,40501506,304057.55410388,4048
"Bheramara","Ward No-07",40,4050,405015,40501507,324357.5434808,4049
"Bheramara","Ward No-08",40,4050,405015,40501508,480546.09340036,4050
"Bheramara","Ward No-09",40,4050,405015,40501509,258192.83106675,4051
"Daulatpur","Adabaria",40,4050,405039,40503911,30297956.5303633,4052
"Daulatpur","Aria",40,4050,405039,40503913,32791772.7216819,4053
"Daulatpur","Boalia",40,4050,405039,40503920,26363200.9404963,4054
"Daulatpur","Chilmari",40,4050,405039,40503927,66245776.7907746,4055
"Daulatpur","Daulatpur",40,4050,405039,40503933,35133017.2780947,4056
"Daulatpur","Hogalbaria",40,4050,405039,40503940,29833614.2893061,4057
"Daulatpur","Khalishakundi",40,4050,405039,40503947,22879715.7024909,4058
"Daulatpur","Maricha",40,4050,405039,40503954,52770416.0399485,4059
"Daulatpur","Mathurapur",40,4050,405039,40503961,25655591.1051221,4060
"Daulatpur","Pearpur",40,4050,405039,40503967,30430729.3118264,4061
"Daulatpur","Philipnagar",40,4050,405039,40503974,18059510.5769477,4062
"Daulatpur","Prayagpur",40,4050,405039,40503981,34519871.6440589,4063
"Daulatpur","Ramkrishnapur",40,4050,405039,40503988,44502499.6813223,4064
"Daulatpur","Refayetpur",40,4050,405039,40503994,32407520.7913136,4065
"Khoksa","Ambaria",40,4050,405063,40506317,9445525.09210709,4066
"Khoksa","Betbaria",40,4050,405063,40506325,12189958.0695484,4067
"Khoksa","Gopagram",40,4050,405063,40506331,7062664.76420472,4068
"Khoksa","Janipur",40,4050,405063,40506337,13782815.2128942,4069
"Khoksa","Jayanti Hajra",40,4050,405063,40506343,14025917.5288555,4070
"Khoksa","Khoksa",40,4050,405063,40506347,3553945.42364921,4071
"Khoksa","Osmanpur",40,4050,405063,40506357,15255533.3269065,4072
"Khoksa","Samaspur",40,4050,405063,40506371,10636477.0509069,4073
"Khoksa","Shimulia",40,4050,405063,40506377,15803839.6186242,4074
"Khoksa","Ward No-01",40,4050,405063,40506301,1694465.1175368,4075
"Khoksa","Ward No-02",40,4050,405063,40506302,1016238.1832675,4076
"Khoksa","Ward No-03",40,4050,405063,40506303,1058172.16643019,4077
"Khoksa","Ward No-04",40,4050,405063,40506304,305607.52490507,4078
"Khoksa","Ward No-05",40,4050,405063,40506305,380097.59688272,4079
"Khoksa","Ward No-06",40,4050,405063,40506306,1231244.57599678,4080
"Khoksa","Ward No-07",40,4050,405063,40506307,289631.50436223,4081
"Khoksa","Ward No-08",40,4050,405063,40506308,325172.58943414,4082
"Khoksa","Ward No-09",40,4050,405063,40506309,537220.94571559,4083
"Kumarkhali","Bagulat",40,4050,405071,40507116,25423709.3169219,4084
"Kumarkhali","Chandpur",40,4050,405071,40507117,28020795.2840677,4085
"Kumarkhali","Chapra",40,4050,405071,40507125,24905414.258257,4086
"Kumarkhali","Jadu Boyra",40,4050,405071,40507134,22252667.3212924,4087
"Kumarkhali","Jagannathpur",40,4050,405071,40507143,18153551.5685325,4088
"Kumarkhali","Kaya",40,4050,405071,40507151,21267875.2047648,4089
"Kumarkhali","Nandalalpur",40,4050,405071,40507169,24602305.5299676,4090
"Kumarkhali","Panti",40,4050,405071,40507177,24272821.6506233,4091
"Kumarkhali","Sadaki",40,4050,405071,40507186,22016529.9515287,4092
"Kumarkhali","Sadipur",40,4050,405071,40507190,26143023.1051801,4093
"Kumarkhali","Shelaidaha",40,4050,405071,40507194,26130984.5475411,4094
"Kumarkhali","Ward No-01",40,4050,405071,40507101,1174803.37043563,4095
"Kumarkhali","Ward No-02",40,4050,405071,40507102,565038.27379441,4096
"Kumarkhali","Ward No-03",40,4050,405071,40507103,764622.80367107,4097
"Kumarkhali","Ward No-04",40,4050,405071,40507104,681031.74623816,4098
"Kumarkhali","Ward No-05",40,4050,405071,40507105,457290.98023733,4099
"Kumarkhali","Ward No-06",40,4050,405071,40507106,884735.87255672,4100
"Kumarkhali","Ward No-07",40,4050,405071,40507107,211290.77395961,4101
"Kumarkhali","Ward No-08",40,4050,405071,40507108,717131.13452431,4102
"Kumarkhali","Ward No-09",40,4050,405071,40507109,282711.5813691,4103
"Kushtia Sadar","Abdulpur",40,4050,405079,40507916,26206036.0551529,4104
"Kushtia Sadar","Ailchara",40,4050,405079,40507917,21360056.7953093,4105
"Kushtia Sadar","Alampur",40,4050,405079,40507918,26593652.5766726,4106
"Kushtia Sadar","Barakhada",40,4050,405079,40507925,17411778.9579044,4107
"Kushtia Sadar","Gosind Durgapur",40,4050,405079,40507931,23229221.6873029,4108
"Kushtia Sadar","Harinarayanpur",40,4050,405079,40507937,15847903.1018939,4109
"Kushtia Sadar","Hatas Haripur",40,4050,405079,40507944,31994472.3482493,4110
"Kushtia Sadar","Jagati",40,4050,405079,40507950,21309699.2595212,4111
"Kushtia Sadar","Jhaudia",40,4050,405079,40507963,26930728.1137912,4112
"Kushtia Sadar","Jiarakhi",40,4050,405079,40507956,23114195.56686,4113
"Kushtia Sadar","Manohardia",40,4050,405079,40507982,20750616.1361834,4114
"Kushtia Sadar","Mazampur",40,4050,405079,40507975,11857851.1429712,4115
"Kushtia Sadar","Paitkabari",40,4050,405079,40507988,19496557.8675204,4116
"Kushtia Sadar","Ujangram",40,4050,405079,40507994,21660060.9547926,4117
"Kushtia Sadar","Ward No-01",40,4050,405079,40507901,1246996.00291615,4118
"Kushtia Sadar","Ward No-02",40,4050,405079,40507902,729987.15990488,4119
"Kushtia Sadar","Ward No-03",40,4050,405079,40507903,398327.8729585,4120
"Kushtia Sadar","Ward No-04",40,4050,405079,40507904,564077.33313092,4121
"Kushtia Sadar","Ward No-05",40,4050,405079,40507905,2761090.74845149,4122
"Kushtia Sadar","Ward No-06",40,4050,405079,40507906,692265.2393303,4123
"Kushtia Sadar","Ward No-07",40,4050,405079,40507907,126711.30438758,4124
"Kushtia Sadar","Ward No-08",40,4050,405079,40507908,320650.5081452,4125
"Kushtia Sadar","Ward No-09",40,4050,405079,40507909,842955.95106127,4126
"Kushtia Sadar","Ward No-10",40,4050,405079,40507910,939173.71250524,4127
"Kushtia Sadar","Ward No-11",40,4050,405079,40507911,997705.03445421,4128
"Kushtia Sadar","Ward No-12",40,4050,405079,40507912,1058124.11507837,4129
"Mirpur","Ambaria",40,4050,405094,40509413,17254153.9851777,4130
"Mirpur","Amla",40,4050,405094,40509414,27476472.7731064,4131
"Mirpur","Bahalbaria",40,4050,405094,40509421,17090280.4239364,4132
"Mirpur","Barui Para",40,4050,405094,40509429,25732402.9500404,4133
"Mirpur","Chhatian",40,4050,405094,40509436,27498044.2565098,4134
"Mirpur","Chithulia",40,4050,405094,40509443,31786954.4656355,4135
"Mirpur","Fulbaria",40,4050,405094,40509473,12215214.3189663,4136
"Mirpur","Kursha",40,4050,405094,40509458,24501723.6616922,4137
"Mirpur","Malihad",40,4050,405094,40509465,32410256.6888112,4138
"Mirpur","Poradaha",40,4050,405094,40509480,28630360.948009,4139
"Mirpur","Sardarpur",40,4050,405094,40509487,29505978.584052,4140
"Mirpur","Talbaria",40,4050,405094,40509494,24344657.8154035,4141
"Mirpur","Ward No-01",40,4050,405094,40509401,2049863.85311482,4142
"Mirpur","Ward No-02",40,4050,405094,40509402,1413292.64543122,4143
"Mirpur","Ward No-03",40,4050,405094,40509403,1460915.62141448,4144
"Mirpur","Ward No-04",40,4050,405094,40509404,365013.77857302,4145
"Mirpur","Ward No-05",40,4050,405094,40509405,1599380.8442506,4146
"Mirpur","Ward No-06",40,4050,405094,40509406,664631.91998288,4147
"Mirpur","Ward No-07",40,4050,405094,40509407,2038296.94998098,4148
"Mirpur","Ward No-08",40,4050,405094,40509408,929556.65696209,4149
"Mirpur","Ward No-09",40,4050,405094,40509409,1959511.69296337,4150
"Kamalnagar","Char Martin",20,2051,205133,20513381,3466511.55300938,4151
"Kamalnagar","Char Falcon",20,2051,205133,20513347,34460551.6914495,4152
"Kamalnagar","Char Kadira",20,2051,205133,20513363,42147220.1036994,4153
"Kamalnagar","Char Kalkini",20,2051,205133,20513371,36193287.3443063,4154
"Kamalnagar","Char Lawrence",20,2051,205133,20513379,30148307.1032733,4155
"Kamalnagar","Hajirhat",20,2051,205133,20513383,20486337.5121092,4157
"Kamalnagar","Patarir Hat",20,2051,205133,20513387,14951623.9440023,4158
"Kamalnagar","Saheberhat",20,2051,205133,20513395,22922755.5723227,4159
"Kamalnagar","Torabgang",20,2051,205133,20513391,24467332.9400596,4160
"Lakshmipur Sadar","Bangakha",20,2051,205143,20514313,16971923.0172859,4161
"Lakshmipur Sadar","Basikpur",20,2051,205143,20514314,19249195.3473065,4162
"Lakshmipur Sadar","Bhabaniganj",20,2051,205143,20514315,22259789.3271365,4163
"Lakshmipur Sadar","Chandraganj",20,2051,205143,20514320,17938995.1280917,4164
"Lakshmipur Sadar","Char Ruhita",20,2051,205143,20514330,25459500.8609399,4165
"Lakshmipur Sadar","Charramani Mohan",20,2051,205143,20514323,118924632.179084,4166
"Lakshmipur Sadar","Charsai",20,2051,205143,20514325,19112720.6481175,4167
"Lakshmipur Sadar","Dakshin Hamchadi",20,2051,205143,20514390,14526739.2960892,4168
"Lakshmipur Sadar","Dalal Bazar",20,2051,205143,20514335,13429907.0627714,4169
"Lakshmipur Sadar","Datta Para",20,2051,205143,20514340,18409011.0633752,4170
"Lakshmipur Sadar","Dighali",20,2051,205143,20514345,17600259.3234664,4171
"Lakshmipur Sadar","Hajir Para",20,2051,205143,20514350,12942784.6502494,4172
"Lakshmipur Sadar","Kushakhali",20,2051,205143,20514355,31255280.6422605,4173
"Lakshmipur Sadar","Laharkandi",20,2051,205143,20514360,16408047.8719773,4174
"Lakshmipur Sadar","Mandari",20,2051,205143,20514370,20841904.4813907,4175
"Lakshmipur Sadar","Parbatinagar",20,2051,205143,20514380,10727394.8427189,4176
"Lakshmipur Sadar","Shak Char",20,2051,205143,20514385,8864451.7827783,4177
"Lakshmipur Sadar","Tiariganj",20,2051,205143,20514387,39392318.1775282,4178
"Lakshmipur Sadar","Tum Char",20,2051,205143,20514389,12749530.9102965,4179
"Lakshmipur Sadar","Uttar Hamchadi",20,2051,205143,20514375,23455583.6975024,4180
"Lakshmipur Sadar","Uttar Joypur",20,2051,205143,20514395,12597842.7540289,4181
"Lakshmipur Sadar","Ward No-01",20,2051,205143,20514301,4827372.23742356,4182
"Lakshmipur Sadar","Ward No-02",20,2051,205143,20514302,1431126.26746602,4183
"Lakshmipur Sadar","Ward No-03",20,2051,205143,20514303,4273732.66000491,4184
"Lakshmipur Sadar","Ward No-04",20,2051,205143,20514304,746880.85177103,4185
"Lakshmipur Sadar","Ward No-05",20,2051,205143,20514305,673472.59751811,4186
"Lakshmipur Sadar","Ward No-06",20,2051,205143,20514306,872159.79543166,4187
"Lakshmipur Sadar","Ward No-07",20,2051,205143,20514307,470773.5709333,4188
"Lakshmipur Sadar","Ward No-08",20,2051,205143,20514308,534066.40078034,4189
"Lakshmipur Sadar","Ward No-09",20,2051,205143,20514309,1228057.07587672,4190
"Lakshmipur Sadar","Ward No-10",20,2051,205143,20514310,658501.40135913,4191
"Lakshmipur Sadar","Ward No-11",20,2051,205143,20514311,3001875.40039958,4192
"Lakshmipur Sadar","Ward No-12",20,2051,205143,20514312,1496492.90587392,4193
"Ramganj","Bhadur",20,2051,205165,20516513,10132111.1813459,4194
"Ramganj","Bhatra",20,2051,205165,20516514,17354285.3600351,4195
"Ramganj","Bholakot",20,2051,205165,20516519,16969633.138475,4196
"Ramganj","Chandipur",20,2051,205165,20516523,18237895.1817025,4197
"Ramganj","Darbeshpur",20,2051,205165,20516533,12744562.1372601,4198
"Ramganj","Ichhapur",20,2051,205165,20516538,14406440.1642751,4199
"Ramganj","Kanchanpur",20,2051,205165,20516542,13339873.3604153,4200
"Ramganj","Karpara",20,2051,205165,20516547,15006710.8575488,4201
"Ramganj","Lamchar",20,2051,205165,20516557,16857647.666277,4202
"Ramganj","Noagaon",20,2051,205165,20516566,15111305.6898332,4203
"Ramganj","Ward No-01",20,2051,205165,20516501,2220151.05787981,4204
"Ramganj","Ward No-02",20,2051,205165,20516502,2589158.32805281,4205
"Ramganj","Ward No-03",20,2051,205165,20516503,2202837.97003762,4206
"Ramganj","Ward No-04",20,2051,205165,20516504,1975440.83891095,4207
"Ramganj","Ward No-05",20,2051,205165,20516505,1178718.93331352,4208
"Ramganj","Ward No-06",20,2051,205165,20516506,1339323.8348765,4209
"Ramganj","Ward No-07",20,2051,205165,20516507,2277048.82224348,4210
"Ramganj","Ward No-08",20,2051,205165,20516508,2071441.33854295,4211
"Ramganj","Ward No-09",20,2051,205165,20516509,3374213.11688405,4212
"Ramgati","Bara Kheri",20,2051,205173,20517313,17506743.9349426,4213
"Ramgati","Char Abdullah",20,2051,205173,20517315,156545791.751132,4214
"Ramgati","Char Alexandar",20,2051,205173,20517323,49867179.8833435,4215
"Ramgati","Char Algi",20,2051,205173,20517331,23144681.3650754,4216
"Ramgati","Char Badam",20,2051,205173,20517339,20442789.8022105,4217
"Ramgati","Char Gazi",20,2051,205173,20517355,26530863.3157149,4218
"Ramgati","Char Poragachha",20,2051,205173,20517365,31949981.3083,4219
"Ramgati","Char Ramiz",20,2051,205173,20517387,23737874.0029222,4220
"Ramgati","Ward No-01",20,2051,205173,20517301,1412333.32831474,4221
"Ramgati","Ward No-02",20,2051,205173,20517302,1891902.42939091,4222
"Ramgati","Ward No-03",20,2051,205173,20517303,736172.28289327,4223
"Ramgati","Ward No-04",20,2051,205173,20517304,802670.07244158,4224
"Ramgati","Ward No-05",20,2051,205173,20517305,1776114.28519106,4225
"Ramgati","Ward No-06",20,2051,205173,20517306,506048.75167867,4226
"Ramgati","Ward No-07",20,2051,205173,20517307,1108472.37784697,4227
"Ramgati","Ward No-08",20,2051,205173,20517308,1355418.9511893,4228
"Ramgati","Ward No-09",20,2051,205173,20517309,746242.19411239,4229
"Roypur","Bamni",20,2051,205158,20515811,13647733.81088,4230
"Roypur","Char Mohana",20,2051,205158,20515847,21794135.3158769,4231
"Roypur","Char Pata",20,2051,205158,20515852,7470445.76835632,4232
"Roypur","Keroa",20,2051,205158,20515859,16769843.717725,4233
"Roypur","North Char Ababil",20,2051,205158,20515823,14025452.2019419,4234
"Roypur","North Char Bangshi",20,2051,205158,20515835,54354797.9781172,4235
"Roypur","Roypur",20,2051,205158,20515871,7067174.78017642,4236
"Roypur","Sonapur",20,2051,205158,20515883,9404020.12326667,4237
"Roypur","South Char Ababil",20,2051,205158,20515828,16919508.6521301,4238
"Roypur","South Char Bangshi",20,2051,205158,20515838,26517072.6582486,4239
"Roypur","Ward No-01",20,2051,205158,20515801,1778603.90644914,4240
"Roypur","Ward No-02",20,2051,205158,20515802,1394285.83325651,4241
"Roypur","Ward No-03",20,2051,205158,20515803,796631.45074345,4242
"Roypur","Ward No-04",20,2051,205158,20515804,506360.69939566,4243
"Roypur","Ward No-05",20,2051,205158,20515805,1092634.71499506,4244
"Roypur","Ward No-06",20,2051,205158,20515806,1257777.84759884,4245
"Roypur","Ward No-07",20,2051,205158,20515807,1115917.5816271,4246
"Roypur","Ward No-08",20,2051,205158,20515808,1227272.70073545,4247
"Roypur","Ward No-09",20,2051,205158,20515809,832546.27611736,4248
"Aditmari","Bhadai",55,5552,555202,55520210,20349613.1275967,4249
"Aditmari","Bhelabari",55,5552,555202,55520211,26287832.9067511,4250
"Aditmari","Durgapur",55,5552,555202,55520241,34425431.2294628,4251
"Aditmari","Kamalabari",55,5552,555202,55520259,25619760.4210351,4252
"Aditmari","Mahishkhocha",55,5552,555202,55520271,20696916.7677491,4253
"Aditmari","Palashi",55,5552,555202,55520277,23510740.8625879,4254
"Aditmari","Saptibari",55,5552,555202,55520283,17760036.1073124,4255
"Aditmari","Sarpukur",55,5552,555202,55520289,24355628.6376083,4256
"Hatibandha","Barakhata",55,5552,555233,55523315,24069877.6163491,4257
"Hatibandha","Bhalaguri",55,5552,555233,55523319,28174605.6744375,4258
"Hatibandha","Daoabari",55,5552,555233,55523328,38531604.3306873,4259
"Hatibandha","Fakir Para",55,5552,555233,55523331,22098733.9463988,4260
"Hatibandha","Goddimari",55,5552,555233,55523338,23224357.3307717,4261
"Hatibandha","Gotamari",55,5552,555233,55523347,23656182.5411035,4262
"Hatibandha","Nowdabash",55,5552,555233,55523357,18341972.7179219,4263
"Hatibandha","Patika Para",55,5552,555233,55523366,21789208.5980961,4264
"Hatibandha","Saniajan",55,5552,555233,55523374,18558138.1008824,4265
"Hatibandha","Shingimari",55,5552,555233,55523376,22094031.8124413,4266
"Hatibandha","Sindurna",55,5552,555233,55523385,19288953.7838152,4267
"Hatibandha","Tangbhanga",55,5552,555233,55523395,26208313.4335231,4268
"Kaliganj","Bhotemari",55,5552,555239,55523917,34809763.4206781,4269
"Kaliganj","Chalbala",55,5552,555239,55523923,26828221.7393289,4270
"Kaliganj","Chandrapur",55,5552,555239,55523929,28800360.2709182,4271
"Kaliganj","Dalagram",55,5552,555239,55523935,28586246.3992112,4272
"Kaliganj","Goral",55,5552,555239,55523947,25056773.5841706,4273
"Kaliganj","Kakina",55,5552,555239,55523953,25077326.1571286,4274
"Kaliganj","Madati",55,5552,555239,55523965,33566703.9025092,4275
"Kaliganj","Tushbhandar",55,5552,555239,55523995,34723397.1684714,4276
"Lalmonirhat Sadar","Barabari",55,5552,555255,55525520,21770221.4719079,4277
"Lalmonirhat Sadar","Gokunda",55,5552,555255,55525529,26610235.8423008,4278
"Lalmonirhat Sadar","Harati",55,5552,555255,55525536,22763752.9938176,4279
"Lalmonirhat Sadar","Khuniagachh",55,5552,555255,55525543,25124215.5872465,4280
"Lalmonirhat Sadar","Kulaghat",55,5552,555255,55525551,27957399.8269122,4281
"Lalmonirhat Sadar","Mahendranagar",55,5552,555255,55525573,31149608.9326482,4282
"Lalmonirhat Sadar","Mogalhat",55,5552,555255,55525565,31579713.4153275,4283
"Lalmonirhat Sadar","Panchagram",55,5552,555255,55525583,27981101.1550055,4284
"Lalmonirhat Sadar","Rajpur",55,5552,555255,55525594,28528841.5259885,4285
"Lalmonirhat Sadar","Ward No-01",55,5552,555255,55525501,2513740.883739,4286
"Lalmonirhat Sadar","Ward No-02",55,5552,555255,55525502,1685509.97669271,4287
"Lalmonirhat Sadar","Ward No-03",55,5552,555255,55525503,2961047.76552099,4288
"Lalmonirhat Sadar","Ward No-04",55,5552,555255,55525504,1505393.56357537,4289
"Lalmonirhat Sadar","Ward No-05",55,5552,555255,55525505,1871717.39958464,4290
"Lalmonirhat Sadar","Ward No-06",55,5552,555255,55525506,4645847.0440406,4291
"Lalmonirhat Sadar","Ward No-07",55,5552,555255,55525507,738627.58332176,4292
"Lalmonirhat Sadar","Ward No-08",55,5552,555255,55525508,400631.47965465,4293
"Lalmonirhat Sadar","Ward No-09",55,5552,555255,55525509,3578294.62162286,4294
"Patgram","Baura",55,5552,555270,55527013,38177575.8116054,4295
"Patgram","Burimari",55,5552,555270,55527015,31383930.6552492,4296
"Patgram","Dahagram",55,5552,555270,55527019,18984265.1790938,4297
"Patgram","Jagatber",55,5552,555270,55527027,39129612.6401223,4298
"Patgram","Jongra",55,5552,555270,55527040,38909880.8024875,4299
"Patgram","Kuchlibari",55,5552,555270,55527054,22940467.9361487,4300
"Patgram","Patgram",55,5552,555270,55527067,32458818.0084822,4301
"Patgram","Sreerampur",55,5552,555270,55527081,31521454.2472604,4302
"Patgram","Ward No-01",55,5552,555270,55527001,5670907.40132188,4303
"Patgram","Ward No-02",55,5552,555270,55527002,2383563.18367326,4304
"Patgram","Ward No-03",55,5552,555270,55527003,2010044.11799536,4305
"Patgram","Ward No-04",55,5552,555270,55527004,2459448.51108126,4306
"Patgram","Ward No-05",55,5552,555270,55527005,744182.31695526,4307
"Patgram","Ward No-06",55,5552,555270,55527006,576191.68658494,4308
"Patgram","Ward No-07",55,5552,555270,55527007,997619.74914243,4309
"Patgram","Ward No-08",55,5552,555270,55527008,3132741.32856143,4310
"Patgram","Ward No-09",55,5552,555270,55527009,1690262.5469387,4311
"Kalkini","Alinagar",30,3054,305440,30544011,18305648.0936646,4312
"Kalkini","Baligram",30,3054,305440,30544012,20243956.4112269,4313
"Kalkini","Banshgari",30,3054,305440,30544018,32396188.8049369,4314
"Kalkini","Char Daulat Khan",30,3054,305440,30544025,9723029.80860522,4315
"Kalkini","Dasar",30,3054,305440,30544031,14910358.0046059,4316
"Kalkini","Enayetnagar",30,3054,305440,30544037,20988680.6440192,4317
"Kalkini","Gopalpur",30,3054,305440,30544044,6565734.9993186,4318
"Kalkini","Kayaria",30,3054,305440,30544056,19386420.6099953,4319
"Kalkini","Kazibakai",30,3054,305440,30544063,8963036.9795704,4320
"Kalkini","Lakshmipur",30,3054,305440,30544069,21048179.9602332,4321
"Kalkini","Nabagram",30,3054,305440,30544075,20715139.3693039,4322
"Kalkini","Ramjanpur",30,3054,305440,30544082,17977249.1308479,4323
"Kalkini","Sahebrampur",30,3054,305440,30544088,20755249.4326184,4324
"Kalkini","Shikar Mangal",30,3054,305440,30544094,8342097.41392509,4325
"Kalkini","Ward No-01",30,3054,305440,30544001,3597905.80957872,4326
"Kalkini","Ward No-02",30,3054,305440,30544002,2847763.75485253,4327
"Kalkini","Ward No-03",30,3054,305440,30544003,5722067.51884601,4328
"Kalkini","Ward No-04",30,3054,305440,30544004,2680060.29119533,4329
"Kalkini","Ward No-05",30,3054,305440,30544005,2941800.01192027,4330
"Kalkini","Ward No-06",30,3054,305440,30544006,2345017.37094645,4331
"Kalkini","Ward No-07",30,3054,305440,30544007,1560237.4256351,4332
"Kalkini","Ward No-08",30,3054,305440,30544008,3846584.90215113,4333
"Kalkini","Ward No-09",30,3054,305440,30544009,2507160.19958876,4334
"Madaripur Sadar","Bahadurpur",30,3054,305454,30545410,8554772.30540298,4335
"Madaripur Sadar","Chilar Char",30,3054,305454,30545411,24105639.2902622,4336
"Madaripur Sadar","Dhurail",30,3054,305454,30545417,12409463.1959868,4337
"Madaripur Sadar","Dudkhali",30,3054,305454,30545423,13372494.6289603,4338
"Madaripur Sadar","Ghatmajhi",30,3054,305454,30545429,15049313.6470675,4339
"Madaripur Sadar","Jhaudi",30,3054,305454,30545435,18122757.9345447,4340
"Madaripur Sadar","Kalikapur",30,3054,305454,30545441,18759740.1756591,4341
"Madaripur Sadar","Kendua",30,3054,305454,30545447,23547834.8736342,4342
"Madaripur Sadar","Khoajpur",30,3054,305454,30545453,26537445.7000183,4343
"Madaripur Sadar","Kunia",30,3054,305454,30545459,14421782.1356199,4344
"Madaripur Sadar","Mustafapur",30,3054,305454,30545471,16960400.4906317,4345
"Madaripur Sadar","Panchkhola",30,3054,305454,30545477,22609876.4664055,4346
"Madaripur Sadar","Pearpur",30,3054,305454,30545483,10444887.4672779,4347
"Madaripur Sadar","Rasti",30,3054,305454,30545489,7160107.14937804,4348
"Madaripur Sadar","Sirkhara",30,3054,305454,30545494,13018869.0617899,4349
"Madaripur Sadar","Ward No-01",30,3054,305454,30545401,706016.84523957,4350
"Madaripur Sadar","Ward No-02",30,3054,305454,30545402,906532.99733594,4351
"Madaripur Sadar","Ward No-03",30,3054,305454,30545403,1035594.4440106,4352
"Madaripur Sadar","Ward No-04",30,3054,305454,30545404,1892424.20464503,4353
"Madaripur Sadar","Ward No-05",30,3054,305454,30545405,1705909.55711857,4354
"Madaripur Sadar","Ward No-06",30,3054,305454,30545406,1109409.90315605,4355
"Madaripur Sadar","Ward No-07",30,3054,305454,30545407,1953866.97450433,4356
"Madaripur Sadar","Ward No-08",30,3054,305454,30545408,1636816.37714706,4357
"Madaripur Sadar","Ward No-09",30,3054,305454,30545409,3281727.15444746,4358
"Rajoir","Amgram",30,3054,305480,30548013,37000916.1915118,4359
"Rajoir","Badar Pasha",30,3054,305480,30548019,21224719.2522721,4360
"Rajoir","Bajitpur",30,3054,305480,30548028,19407338.3210888,4361
"Rajoir","Haridasdi Mahendradi",30,3054,305480,30548031,10092249.5710352,4362
"Rajoir","Hossainpur",30,3054,305480,30548038,13571659.6767075,4363
"Rajoir","Isibpur",30,3054,305480,30548047,15798446.338845,4364
"Rajoir","Kabirajpur",30,3054,305480,30548057,15249875.6600018,4365
"Rajoir","Kadambari",30,3054,305480,30548066,46029961.8333202,4366
"Rajoir","Khalia",30,3054,305480,30548076,24991672.6122237,4367
"Rajoir","Paik Para",30,3054,305480,30548085,17031171.8916118,4368
"Rajoir","Rajoir",30,3054,305480,30548095,16276756.9434737,4369
"Shib Char","Bandarkhola",30,3054,305487,30548711,14524115.9523507,4370
"Shib Char","Banshkandi",30,3054,305487,30548713,18906068.5031829,4371
"Shib Char","Bayratala Dakshin",30,3054,305487,30548715,8397295.55130939,4372
"Shib Char","Bayratala Uttar",30,3054,305487,30548718,11038462.2859909,4373
"Shib Char","Bhadrasan",30,3054,305487,30548721,10842453.1620747,4374
"Shib Char","Bhandarikandi",30,3054,305487,30548726,15513350.7484722,4375
"Shib Char","Char Janajat",30,3054,305487,30548731,38098165.3123758,4376
"Shib Char","Datta Para",30,3054,305487,30548736,24181156.1762007,4377
"Shib Char","Ditiyakhanda",30,3054,305487,30548742,9925626.58793911,4378
"Shib Char","Kadirpur",30,3054,305487,30548747,20336463.1213447,4379
"Shib Char","Kanthalbari",30,3054,305487,30548752,55195030.7028437,4380
"Shib Char","Kutubpur",30,3054,305487,30548758,16587604.9279388,4381
"Shib Char","Matbarer Char",30,3054,305487,30548763,23810818.118023,4382
"Shib Char","Nilakhi",30,3054,305487,30548768,13902142.8741393,4383
"Shib Char","Panch Char",30,3054,305487,30548773,14257746.8649239,4384
"Shib Char","Sannyasir Char",30,3054,305487,30548779,20355690.2728192,4385
"Shib Char","Shibchar",30,3054,305487,30548784,4996704.6826029,4386
"Shib Char","Siruail",30,3054,305487,30548789,15765988.5841453,4387
"Shib Char","Umedpur",30,3054,305487,30548794,21910226.9243209,4388
"Shib Char","Ward No-01",30,3054,305487,30548701,539014.00957019,4389
"Shib Char","Ward No-02",30,3054,305487,30548702,389391.84014086,4390
"Shib Char","Ward No-03",30,3054,305487,30548703,754510.25303102,4391
"Shib Char","Ward No-04",30,3054,305487,30548704,1867907.68853962,4392
"Shib Char","Ward No-05",30,3054,305487,30548705,532831.91298315,4393
"Shib Char","Ward No-06",30,3054,305487,30548706,1336235.10050952,4394
"Shib Char","Ward No-07",30,3054,305487,30548707,766323.88162132,4395
"Shib Char","Ward No-08",30,3054,305487,30548708,743403.67516534,4396
"Shib Char","Ward No-09",30,3054,305487,30548709,915430.57492292,4397
"Magura Sadar","Atharakhada",40,4055,405557,40555721,31638253.4879972,4398
"Magura Sadar","Bagia",40,4055,405557,40555725,18626539.6257573,4399
"Magura Sadar","Birail Palita",40,4055,405557,40555723,28857224.9120753,4400
"Magura Sadar","Chaulia",40,4055,405557,40555727,27259944.7110182,4401
"Magura Sadar","Gopalgram",40,4055,405557,40555733,15747654.2394398,4402
"Magura Sadar","Hazipur",40,4055,405557,40555740,41258780.8568325,4403
"Magura Sadar","Hazrapur",40,4055,405557,40555747,24218884.4912081,4404
"Magura Sadar","Jagdal",40,4055,405557,40555754,30875659.7465502,4405
"Magura Sadar","Kasundi",40,4055,405557,40555761,9407763.51612177,4406
"Magura Sadar","Kuchiamora",40,4055,405557,40555767,35764069.1650808,4407
"Magura Sadar","Maghi",40,4055,405557,40555774,35814856.2819388,4408
"Magura Sadar","Raghab Dair",40,4055,405557,40555788,40581661.8154874,4409
"Magura Sadar","Satrujitpur",40,4055,405557,40555794,18237323.1889407,4410
