ID_EF,EmissionFactor,ID_LandCover,ID_Species,AgeRange,ID_AgeRange,HeightRange,ID_HeightRange,VolumeRange,ID_VolumeRange,BasalRange,ID_BasalArea,Value,Unit,ID_EF_IPCC,Reference,Lower_Confidence_Limit,Upper_Confidence_Limit,Type_of_Parameter,latitude,longitude,Country,Division,District,Upazila,Union,FAO_biome,WWF_Eco_zone,BFI_zone
404,Aboveground Biomass Carbon Stock,2,52,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.13,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
405,Aboveground Biomass Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.39,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
406,Aboveground Biomass Carbon Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.21,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
407,Aboveground Biomass Stock,2,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.09,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
408,Aboveground Biomass Carbon Stock,2,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
409,Aboveground Biomass Stock,2,1280,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.45,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
410,Aboveground Biomass Carbon Stock,2,1280,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.18,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
411,Aboveground Biomass Stock,2,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,8.21,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
412,Aboveground Biomass Carbon Stock,2,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,4.46,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
413,Aboveground Biomass Stock,2,1300,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.63,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
414,Aboveground Biomass Carbon Stock,2,1300,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.33,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
415,Aboveground Biomass Stock,2,1302,Unknown,0,Unknown,0,Unknown,9,Unknown,4,7.43,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
416,Aboveground Biomass Carbon Stock,2,1302,Unknown,0,Unknown,0,Unknown,9,Unknown,4,3.73,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
417,Aboveground Biomass Stock,2,1307,Unknown,0,Unknown,0,Unknown,9,Unknown,4,16.48,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
418,Aboveground Biomass Carbon Stock,2,1307,Unknown,0,Unknown,0,Unknown,9,Unknown,4,8.13,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
419,Aboveground Biomass Stock,2,69,Unknown,0,Unknown,0,Unknown,9,Unknown,4,8.08,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
420,Aboveground Biomass Carbon Stock,2,69,Unknown,0,Unknown,0,Unknown,9,Unknown,4,4.13,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
421,Aboveground Biomass Stock,2,1349,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
422,Aboveground Biomass Carbon Stock,2,1349,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.34,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
423,Aboveground Biomass Stock,2,1352,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.52,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
424,Aboveground Biomass Carbon Stock,2,1352,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.24,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
425,Aboveground Biomass Stock,2,1360,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.22,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
426,Aboveground Biomass Carbon Stock,2,1360,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
427,Aboveground Biomass Stock,2,1397,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.28,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
428,Aboveground Biomass Carbon Stock,2,1397,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.14,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
429,Aboveground Biomass Stock,2,1400,Unknown,0,Unknown,0,Unknown,9,Unknown,4,3.59,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
430,Aboveground Biomass Carbon Stock,2,1400,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.71,tonnes C/ha (274),3,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
431,Belowground Biomass Stock,2,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
432,Belowground Biomass Carbon Stock,2,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
433,Belowground Biomass Stock,2,56,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
434,Belowground Biomass Carbon Stock,2,56,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
435,Belowground Biomass Stock,2,50,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
436,Belowground Biomass Carbon Stock,2,50,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
437,Belowground Biomass Stock,2,53,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.25,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
438,Belowground Biomass Carbon Stock,2,53,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
439,Belowground Biomass Stock,2,73,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
440,Belowground Biomass Carbon Stock,2,73,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
441,Belowground Biomass Stock,2,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.28,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
442,Belowground Biomass Carbon Stock,2,38,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.16,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
443,Belowground Biomass Stock,2,93,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
444,Belowground Biomass Carbon Stock,2,93,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
445,Belowground Biomass Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
446,Belowground Biomass Carbon Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
447,Belowground Biomass Stock,2,35,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.12,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
448,Belowground Biomass Carbon Stock,2,35,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
449,Belowground Biomass Stock,2,194,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
450,Belowground Biomass Carbon Stock,2,194,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
451,Belowground Biomass Stock,2,163,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
452,Belowground Biomass Carbon Stock,2,163,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
453,Belowground Biomass Stock,2,284,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.19,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
454,Belowground Biomass Carbon Stock,2,284,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
455,Belowground Biomass Stock,2,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
456,Belowground Biomass Carbon Stock,2,295,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
457,Belowground Biomass Stock,2,31,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
458,Belowground Biomass Carbon Stock,2,31,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
459,Belowground Biomass Stock,2,106,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
460,Belowground Biomass Carbon Stock,2,106,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
461,Belowground Biomass Stock,2,117,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.78,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
462,Belowground Biomass Carbon Stock,2,117,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.42,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
463,Belowground Biomass Stock,2,478,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.61,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
464,Belowground Biomass Carbon Stock,2,478,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.88,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
465,Belowground Biomass Stock,2,479,Unknown,0,Unknown,0,Unknown,9,Unknown,4,2.33,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
466,Belowground Biomass Carbon Stock,2,479,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.24,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
467,Belowground Biomass Stock,2,483,Unknown,0,Unknown,0,Unknown,9,Unknown,4,10.62,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
468,Belowground Biomass Carbon Stock,2,483,Unknown,0,Unknown,0,Unknown,9,Unknown,4,5.92,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
469,Belowground Biomass Stock,2,500,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
470,Belowground Biomass Carbon Stock,2,500,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
471,Belowground Biomass Stock,2,516,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.36,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
472,Belowground Biomass Carbon Stock,2,516,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.16,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
473,Belowground Biomass Stock,2,140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
474,Belowground Biomass Carbon Stock,2,140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
475,Belowground Biomass Stock,2,574,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
476,Belowground Biomass Carbon Stock,2,574,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
477,Belowground Biomass Stock,2,588,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.29,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
478,Belowground Biomass Carbon Stock,2,588,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.11,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
479,Belowground Biomass Stock,2,641,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
480,Belowground Biomass Carbon Stock,2,641,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
481,Belowground Biomass Stock,2,651,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
482,Belowground Biomass Carbon Stock,2,651,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
483,Belowground Biomass Stock,2,673,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
484,Belowground Biomass Carbon Stock,2,673,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
485,Belowground Biomass Stock,2,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.16,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
486,Belowground Biomass Carbon Stock,2,243,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
487,Belowground Biomass Stock,2,10,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
488,Belowground Biomass Carbon Stock,2,10,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
489,Belowground Biomass Stock,2,126,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
490,Belowground Biomass Carbon Stock,2,126,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
491,Belowground Biomass Stock,2,810,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.21,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
492,Belowground Biomass Carbon Stock,2,810,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
493,Belowground Biomass Stock,2,813,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.26,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
494,Belowground Biomass Carbon Stock,2,813,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.14,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
495,Belowground Biomass Stock,2,909,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.26,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
496,Belowground Biomass Carbon Stock,2,909,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.13,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
497,Belowground Biomass Stock,2,927,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
498,Belowground Biomass Carbon Stock,2,927,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
499,Belowground Biomass Stock,2,950,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
500,Belowground Biomass Carbon Stock,2,950,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
501,Belowground Biomass Stock,2,114,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.17,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
502,Belowground Biomass Carbon Stock,2,114,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.09,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
503,Belowground Biomass Stock,2,977,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.08,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
504,Belowground Biomass Carbon Stock,2,977,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
505,Belowground Biomass Stock,2,1127,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.28,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
506,Belowground Biomass Carbon Stock,2,1127,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.1,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
507,Belowground Biomass Stock,2,1140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.4,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
508,Belowground Biomass Carbon Stock,2,1140,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.2,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
509,Belowground Biomass Stock,2,154,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.59,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
510,Belowground Biomass Carbon Stock,2,154,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.32,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
511,Belowground Biomass Stock,2,52,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.04,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
512,Belowground Biomass Carbon Stock,2,52,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.02,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
513,Belowground Biomass Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.06,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
514,Belowground Biomass Carbon Stock,2,170,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
515,Belowground Biomass Stock,2,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
516,Belowground Biomass Carbon Stock,2,1265,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.01,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
517,Belowground Biomass Stock,2,1280,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.07,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
518,Belowground Biomass Carbon Stock,2,1280,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.03,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
519,Belowground Biomass Stock,2,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.23,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
520,Belowground Biomass Carbon Stock,2,1285,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.67,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
521,Belowground Biomass Stock,2,1300,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.09,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
522,Belowground Biomass Carbon Stock,2,1300,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.05,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
523,Belowground Biomass Stock,2,1302,Unknown,0,Unknown,0,Unknown,9,Unknown,4,1.11,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
524,Belowground Biomass Carbon Stock,2,1302,Unknown,0,Unknown,0,Unknown,9,Unknown,4,0.56,tonnes C/ha (274),2,14,Unknown,Unknown,Measured (1),22.052915,92.0825,Bangladesh,20,2015,,,11,17,5
