"plot_plot_id","lf_lf_id","_lf_photos_position","lf_photo","pic_pos","pic_pos_label"
"37","1","3","118_7cbcc61d-ab33-436e-98a2-d9d96f9aacd3.jpg","3","Centre > South"
"37","1","4","118_c315c4a1-4841-4e68-91d8-37740b72ee7d.jpg","4","Centre > West"
"35","1","1","119_e43871e1-d820-41b9-8310-5fdc24540ac5.jpg","1","Centre > North"
"35","1","2","119_b3d6218e-9b5b-4f5b-8505-45d9df4a1fcf.jpg","2","Centre > East"
"35","1","3","119_feed2130-d3c7-4612-8ef1-cba7ba415db3.jpg","3","Centre > South"
"35","1","4","119_cb9b48d6-a616-4a63-9423-fe26d0a9d4ae.jpg","4","Centre > West"
"36","1","1","120_e0745fb9-0e9a-42c6-8f1a-fd4533df6fa3.jpg","1","Centre > North"
"36","1","2","120_8117a082-c4d0-4c68-8d13-7d67be4876e3.jpg","2","Centre > East"
"36","1","3","120_2562e3b1-acc6-4a4b-957f-13958fb17bd6.jpg","3","Centre > South"
"36","1","4","120_9b2babf9-c36c-4644-8e4e-921acd6733fb.jpg","4","Centre > West"
"40","1","1","121_0565bd31-e4c1-488f-9df9-e8c4dd62ef50.jpg","1","Centre > North"
"40","1","2","121_a53ce546-b0fb-430b-a45e-8382febfc51e.jpg","2","Centre > East"
"40","1","3","121_beb42b5b-4700-4be6-a10a-a2c556d35531.jpg","3","Centre > South"
"40","1","4","121_774b973f-b09a-47a7-b1b9-d5457010de5d.jpg","4","Centre > West"
"481","1","1","122_5886f386-61d7-4a93-b137-afdfe8b55b50.jpg","1","Centre > North"
"481","1","2","122_fa86cc94-01bf-4939-8830-bf608c3361aa.jpg","2","Centre > East"
"481","1","3","122_c305246a-609a-4b93-a21d-79bda6049ed6.jpg","3","Centre > South"
"481","1","4","122_588a5d89-016e-42f3-bec3-753ca02d79a5.jpg","4","Centre > West"
"836","1","1","123_3ed1722e-899a-4cc2-ba04-5392144fde7b.jpg","1","Centre > North"
"836","1","2","123_f31f612e-5a66-4421-97b8-6f2e2cf0149b.jpg","2","Centre > East"
"836","1","3","123_065e1140-24ed-4837-ab0e-94433f32b30b.jpg","3","Centre > South"
"836","1","4","123_a6ee5041-3f8a-49f7-a722-d166989201d7.jpg","4","Centre > West"
"505","1","1","124_60b19e33-c344-44b1-8fd5-59ecb336f74e.jpg","1","Centre > North"
"505","1","2","124_29cef811-d2f1-4451-86db-903c17c432f6.jpg","2","Centre > East"
"505","1","3","124_1718d825-1a16-4f1c-bcc3-34c403cac779.jpg","3","Centre > South"
"505","1","4","124_7a4d7974-d222-4454-b9b9-3dde61f3331c.jpg","4","Centre > West"
"823","1","1","125_3caa5d90-969a-411f-ac4d-162e8d9a9c0c.jpg","1","Centre > North"
"823","1","2","125_17573e63-d085-431e-9a3d-15161b3bcd75.jpg","2","Centre > East"
"823","1","3","125_a39969a4-5654-4720-a318-d440f3c9f709.jpg","3","Centre > South"
"823","1","4","125_37aed8a4-f323-4bd3-9ccd-c952e0b18f32.jpg","4","Centre > West"
"802","1","1","126_817e816c-c477-4961-83fb-a92b3539f572.jpg","1","Centre > North"
"802","1","2","126_85994beb-7dad-4e8c-899e-0ded546fde33.jpg","2","Centre > East"
"802","1","3","126_abc199ca-cb8c-4c12-a9cb-7159f26b0183.jpg","3","Centre > South"
"802","1","4","126_02aee07a-b280-4ede-8b2d-6c14302b7c28.jpg","4","Centre > West"
"508","1","1","127_2c4a9237-1993-4877-beb9-32c01950a26d.jpg","1","Centre > North"
"508","1","2","127_3b6f2bb8-8df9-4cc9-abc5-209ce845dd8c.jpg","2","Centre > East"
"508","1","3","127_d494fb16-f0f9-47a8-b3fb-62f0c17f5f9a.jpg","3","Centre > South"
"508","1","4","127_7ec1e9ad-a780-4797-9ed2-b5da6a0dcc66.jpg","4","Centre > West"
"829","1","1","128_2d82e682-f684-48e0-aada-6d02072d76d5.jpg","1","Centre > North"
"829","1","2","128_8d074f4e-9b01-40bb-b8fd-5cf1192831b5.jpg","2","Centre > East"
"829","1","3","128_e2826e1e-9ef4-45cc-8f16-d9b5a9222fd0.jpg","3","Centre > South"
"829","1","4","128_b2031af5-fe3f-4eac-b2fd-9e3489855a40.jpg","4","Centre > West"
"805","1","1","129_41f7ee00-bc12-4b5a-9abf-1d7eadac1b9f.jpg","1","Centre > North"
"805","1","2","129_37c87b1f-41dc-4644-b0f9-19d6cd90ef0c.jpg","2","Centre > East"
"805","1","3","129_4f2283d5-65e8-4e1d-8f5e-6224b258c1ae.jpg","3","Centre > South"
"805","1","4","129_6a13c2fc-912c-4ed5-a562-9e4af47629a3.jpg","4","Centre > West"
"517","1","1","130_02e34ffb-35ca-400f-ac38-f7e4491baf88.jpg","1","Centre > North"
"517","1","2","130_12a7bc3b-bba3-46b6-8f77-aedf5423cf70.jpg","2","Centre > East"
"517","1","3","130_ee982ac6-4475-474b-ba43-616e88020164.jpg","3","Centre > South"
"517","1","4","130_f3a79626-27f8-47d7-b261-0d4f8a986d93.jpg","4","Centre > West"
"830","1","1","131_37f954c3-ac16-4e55-8c61-c454c520e98a.jpg","1","Centre > North"
"830","1","2","131_607e9e09-8546-4c26-be3a-627795ae64ad.jpg","2","Centre > East"
"830","1","3","131_55a8ae3e-5d08-4dbb-9eba-bc8e1581c77e.jpg","3","Centre > South"
"830","1","4","131_62cd1026-062e-4d69-b42c-660d5df72b3f.jpg","4","Centre > West"
"801","1","1","132_2f8f2227-2c7d-434e-9c4f-2e186bf8c704.jpg","1","Centre > North"
"801","1","2","132_5abcd170-7bb2-4e0b-9423-dd4b8ca1dcb1.jpg","2","Centre > East"
"801","1","3","132_b4c0cc2b-9f43-457d-8c53-78fa481b949f.jpg","3","Centre > South"
"801","1","4","132_76f9d378-5577-406f-9e3b-cdf84bb035ad.jpg","4","Centre > West"
"812","1","1","133_50be3462-bb78-449f-b0fc-83cf1ee6f68a.jpg","1","Centre > North"
"812","1","2","133_f275afcd-9d04-4f8f-8f6a-49afd254ebd2.jpg","2","Centre > East"
"812","1","3","133_bdedca75-dac3-421e-962f-e69c12ed64cb.jpg","3","Centre > South"
"812","1","4","133_c35be6a9-626b-4fed-bd94-e754024a3f68.jpg","4","Centre > West"
"834","1","1","134_409e84c9-1257-443e-9c9a-9262e0277423.jpg","1","Centre > North"
"834","1","2","134_26bcfdc7-828d-4b20-bbb6-cc31418552fe.jpg","2","Centre > East"
"834","1","3","134_3803583c-0677-449d-a1b0-1ac9e200599c.jpg","3","Centre > South"
"834","1","4","134_39730382-d71e-4ef9-b304-93073b3c5473.jpg","4","Centre > West"
"827","1","1","135_127ae3d8-0923-4777-9c6e-3abef7c90473.jpg","1","Centre > North"
"827","1","2","135_8ef58f10-0211-461d-8659-68d64d8722d1.jpg","2","Centre > East"
"827","1","3","135_2a0d5d25-3b4b-4f08-a62d-67e0f47b6ea2.jpg","3","Centre > South"
"827","1","4","135_ef3c788a-8364-4d23-b6be-2f54374280f9.jpg","4","Centre > West"
"809","1","1","136_a13840dc-574c-43a8-ab63-141833ae3a28.jpg","1","Centre > North"
"809","1","2","136_412562b0-ee4c-4d6e-b19c-f6ee9a60c63c.jpg","2","Centre > East"
"809","1","3","136_f759fd19-db3e-4d24-9b2a-1bf70e0b2afb.jpg","3","Centre > South"
"809","1","4","136_4b09c296-bb60-4840-b71e-7124ffa92540.jpg","4","Centre > West"
"837","1","1","137_f0e6874b-4454-4b30-8e1d-39fcdc3a8c51.jpg","1","Centre > North"
"837","1","2","137_668c6e02-dc54-46a0-96e5-cfd47ea8a958.jpg","2","Centre > East"
"837","1","3","137_3ea43846-5377-404f-84a9-a92d35927898.jpg","3","Centre > South"
"837","1","4","137_1da3269b-c184-4e8c-b4d4-202f89cfad1b.jpg","4","Centre > West"
"475","1","1","138_8517f6e6-8514-428e-92fa-7af295601214.jpg","1","Centre > North"
"475","1","2","138_9231312a-435c-4cd1-8732-75cda9c5bea8.jpg","2","Centre > East"
"475","1","3","138_9b9713b2-90b7-407d-a196-3f951c292e7f.jpg","3","Centre > South"
"475","1","4","138_fc5db1d5-a508-48fe-b4c5-51fdf9e26296.jpg","4","Centre > West"
"9","1","1","139_071df322-4916-4271-a928-d9b3ac246e21.jpg","1","Centre > North"
"9","1","2","139_f0b4105a-f4b0-4b83-85a8-b083bc03a1a0.jpg","2","Centre > East"
"9","1","3","139_14bc5095-cc2b-48c2-8acd-71a08f1ef8d1.jpg","3","Centre > South"
"9","1","4","139_fc0ec6ea-d00b-45a9-a74e-b10b3a186898.jpg","4","Centre > West"
"506","1","1","140_6d85c6df-ed85-4d9a-a3ff-3f14f1f48380.jpg","1","Centre > North"
"506","1","2","140_9b7febb7-2ad9-4b7e-8a01-3f01d9d9c2f6.jpg","2","Centre > East"
"506","1","3","140_294b1c0d-4655-499d-b365-f94d64db847a.jpg","3","Centre > South"
"506","1","4","140_f2b75c97-8ef0-4130-9914-22592cb0bb40.jpg","4","Centre > West"
"515","1","1","141_9f186068-7f94-4570-9425-374e5b6ff813.jpg","1","Centre > North"
"515","1","2","141_415dad4e-6df0-42ff-99cf-c297641c73ce.jpg","2","Centre > East"
"515","1","3","141_856ed544-764e-4838-b099-982e37842abb.jpg","3","Centre > South"
"515","1","4","141_ecaa2774-ea98-4aad-8294-67ae351ded7e.jpg","4","Centre > West"
"808","1","1","142_957f9e6d-892c-4be5-9173-0ba01dfa3ddc.jpg","1","Centre > North"
"808","1","2","142_c206e351-d68b-45b4-8b90-d352a197cf17.jpg","2","Centre > East"
"808","1","3","142_3e51ca4c-af05-4250-8be6-c77ffa5d4185.jpg","3","Centre > South"
"808","1","4","142_315b91d1-7aef-4c00-817a-e7472273d285.jpg","4","Centre > West"
"503","1","1","143_c475bd76-295d-4e45-820d-4933b45bf1e0.jpg","1","Centre > North"
"503","1","2","143_65f3526a-2d2e-4cc8-8b82-3d40729aa81c.jpg","2","Centre > East"
"503","1","3","143_28968230-f012-4295-b930-43c69974be7c.jpg","3","Centre > South"
"503","1","4","143_5c352de8-1269-418c-bfa8-7d1d258e82c8.jpg","4","Centre > West"
"820","1","1","144_71e84de6-ca82-4c86-8ca4-3a9f0705be4b.jpg","1","Centre > North"
"820","1","2","144_3d03062d-0226-4155-b981-e069eb86acbf.jpg","2","Centre > East"
"820","1","3","144_bb462c28-e18d-428f-beda-3c181ece0978.jpg","3","Centre > South"
"820","1","4","144_dd7a8975-effb-4999-be0a-7cd74100f875.jpg","4","Centre > West"
"813","1","1","145_ed5b0211-7444-46ca-9d1c-b09387f27966.jpg","1","Centre > North"
"813","1","2","145_a11df86f-7418-4757-adad-e49835e2690c.jpg","2","Centre > East"
"813","1","3","145_c8a60558-d1c1-4093-ad60-452e04a2c52b.jpg","3","Centre > South"
"813","1","4","145_c801812b-57cc-4d40-a6e9-161bab840b7d.jpg","4","Centre > West"
"518","1","1","147_7c14451b-85aa-4d2c-b6f7-f9c8d2f329da.jpg","1","Centre > North"
"518","1","2","147_292fd59d-79d1-4f2a-b153-704c5fb52317.jpg","2","Centre > East"
"518","1","3","147_8d6c94af-f904-41ed-bced-bc9451c2db7f.jpg","3","Centre > South"
"518","1","4","147_866495a8-b7fa-43e5-ac06-b6147226e7e0.jpg","4","Centre > West"
"840","1","1","148_f798b314-e484-4b20-89db-c829c8706c57.jpg","1","Centre > North"
"840","1","2","148_494a4f79-0493-4aea-89dc-999334ae1fd9.jpg","2","Centre > East"
"840","1","3","148_38703d6b-06bc-411f-8a3e-1d1054129655.jpg","3","Centre > South"
"840","1","4","148_b667d30b-0f4d-4610-b4a6-121a5c14b3b7.jpg","4","Centre > West"
"817","1","1","149_d164ddf4-6deb-4486-8dd2-8f1a9baf8a6e.jpg","1","Centre > North"
"817","1","2","149_4cd8c242-59f0-46b1-8063-11dffe43b304.jpg","2","Centre > East"
"817","1","3","149_39f5438b-fb23-4374-8c48-9fe503b65553.jpg","3","Centre > South"
"817","1","4","149_fc346160-b835-4653-9e27-18882234c851.jpg","4","Centre > West"
"10","1","1","150_c0982bb4-94fa-4185-b2b9-deb29a443fe2.jpg","1","Centre > North"
"10","1","2","150_620e68ea-602d-482c-9d88-683649446749.jpg","2","Centre > East"
"10","1","3","150_04712ea2-172d-42b2-a767-33460ec73cb6.jpg","3","Centre > South"
"10","1","4","150_b35c622f-6ded-43f5-ad75-40747d7a78f0.jpg","4","Centre > West"
"825","1","1","151_d921c830-3faf-4292-8fce-34af900374da.jpg","1","Centre > North"
"825","1","2","151_a2162a7b-0c23-49c0-81ee-9021d2baa2a5.jpg","2","Centre > East"
"825","1","3","151_dbcd878a-bbcc-451d-9586-17df963a890f.jpg","3","Centre > South"
"825","1","4","151_3794e12e-0312-46e5-bef7-b818c2718ba4.jpg","4","Centre > West"
"807","1","1","152_e352d7de-3da6-4a1d-b3cb-6403b4e320ca.jpg","1","Centre > North"
"807","1","2","152_5ae578ca-dc57-44bf-843d-3c6487e5b673.jpg","2","Centre > East"
"807","1","3","152_230d7f1a-32e8-47d4-937f-6612dbfebd94.jpg","3","Centre > South"
"807","1","4","152_e660b1fe-1202-4792-ae4c-2f4ac230050d.jpg","4","Centre > West"
