plot_id,plot_record_plot_date,plot_record_plot_date_year,plot_record_plot_date_month,plot_record_plot_date_day,plot_record_arriving_from,plot_record_arriving_from_qualifier,plot_record_arriving_from_label,plot_record_time_dep,plot_record_time_dep_hour,plot_record_time_dep_minute,plot_record_plot_do_from,plot_record_plot_do_from_qualifier,plot_record_plot_do_from_label,plot_record_time_start,plot_record_time_start_hour,plot_record_time_start_minute,location_zone,location_coordinate,location_coordinate_srs,location_coordinate_x,location_coordinate_y,location_plot_location,location_forest_admin_forest_div,location_forest_admin_forest_div_qualifier,location_forest_admin_forest_div_label,location_forest_admin_forest_rang,location_forest_admin_forest_rang_label,location_forest_admin_forest_beat,location_forest_admin_forest_beat_qualifier,location_forest_admin_forest_beat_label,location_forest_admin_forest_other,plot_details_plot_teamnbr,plot_details_plot_teamnbr_qualifier,plot_details_plot_teamnbr_label,plot_details_plot_leader,plot_details_plot_dleader,plot_details_plot_status,plot_details_plot_status_label,plot_details_plot_nonsample_reason,plot_details_plot_nonsample_reason_qualifier,plot_details_plot_nonsample_reason_label,plot_details_plot_access_sketch,rp_attributes_start_time_collection,rp_attributes_start_time_collection_hour,rp_attributes_start_time_collection_minute,rp_attributes_rp_subplot,rp_attributes_rp_subplot_label,rp_attributes_rp_type,rp_attributes_rp_type_qualifier,rp_attributes_rp_type_label,rp_attributes_rp_spp_code,rp_attributes_rp_spp_scientific_name,rp_attributes_rp_spp_vernacular_name,rp_attributes_rp_spp_language_code,rp_attributes_rp_spp_language_variety,rp_attributes_rp_dia,rp_attributes_rp_bearing,rp_attributes_rp_bearing_unit_name,rp_attributes_rp_dist,rp_attributes_rp_dist_unit_name,rp_attributes_rp_gps,rp_attributes_rp_gps_srs,rp_attributes_rp_gps_x,rp_attributes_rp_gps_y,rp_attributes_rp_pic,rp_attributes_rp_notes,plot_end_lf_sketch,plot_end_plot_to,plot_end_plot_to_qualifier,plot_end_plot_to_label,plot_end_plot_do_to,plot_end_plot_do_to_qualifier,plot_end_plot_do_to_label,plot_end_plot_notes,plot_end_end_time,plot_end_end_time_hour,plot_end_end_time_minute
946,22/11/2016,2016,11,22,1,,FD Office,08:30,8,30,6,Karerhat Range Office,Karerhat Range Office,12:25,12,25,,SRID=EPSG:4326;POINT(91.625296 22.961678),EPSG:4326,92.325296,22.261678,"Chittagong
Chittagong
Fatikchhari
Bagan Bazar",999,Chittagong North Forest Division,Other,,,999,koyla,Other,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,2_5e3f645f-c9cc-4027-a861-4e9b94705d7b.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Alb/luc,Albizia lucidior,,,,54.1,195,,59.2,,SRID=EPSG:4326;POINT(92.625150 22.961100),EPSG:4326,92.62515,22.9611,2_28550115-fdc5-4c27-9f30-7e3be94df41c.jpg,,289_339.jpg,2,945,Another plot / Other,,,,,16:20,16,20
310,22/11/2016,2016,11,22,1,,FD Office,08:00,8,0,70,Rajarkul Range Office,Rajarkul Range Office,10:20,10,20,,SRID=EPSG:4326;POINT(92.125297 21.361678),EPSG:4326,92.825297,20.661678,"Chittagong
Cox'S Bazar
Ramu
Khuniapalong",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,216,Rajarkul Range,568,Upparreju,Upparreju,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful Islam, Forester",1,Accessible - Sampled completely,,,,3_3d3cd190-07fc-4b42-b894-25ed79f3f04b.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,176,,55,,SRID=EPSG:4326;POINT(21.362190 92.125280),EPSG:4326,21.36219,92.12528,3_206fffda-4aa4-4b6e-aced-87ee783e5383.jpg,Unused tubewel.,3_2a02213c-e0e5-4dd8-a3c1-6dff7eb244ac.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,16:34,16,34
234,22/11/2016,2016,11,22,1,,FD Office,08:28,8,28,18,Dohajari Range Office,Dohajari Range Office,08:35,8,35,,SRID=EPSG:4326;POINT(92.108630 22.161678),EPSG:4326,92.80863,21.461678,"Chittagong
Chittagong
Chandanaish
Dohazari",999,chittagong south forest division,Other,197,Dohazari Range,512,Lalutia,Lalutia,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,3,,Restricted area,4_059e5d4d-6e4f-4d8f-bb39-a9831bf9058e.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,56,,14,,SRID=EPSG:4326;POINT(92.108540 22.161580),EPSG:4326,92.10854,22.16158,4_d338aed6-826c-411a-9dc8-1ea620c0e55b.jpg,Tin shade house,4_9a644aa4-6225-42b2-af8f-d3a21e9f7706.jpg,1,,FD Office,999,lalutia,Other,Plot was located within kazi poultry farm. Lf 1 is composed of 2 tin shade poultry hose.,05:20,5,20
945,23/11/2016,2016,11,23,1,,FD Office,08:00,8,0,6,Karerhat Range Office,Karerhat Range Office,09:30,9,30,,SRID=EPSG:4326;POINT(91.641963 22.936678),EPSG:4326,92.341963,22.236678,"Chittagong
Chittagong
Fatikchhari
Bagan Bazar",999,chittagong north forest division,Other,176,Karerhat Range,999,koyla,Other,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,5_00429c2f-6659-413f-83ea-ee69188e9fa8.jpg,11:29,11,29,1,Centre,1,,Tree,MYR/Syz/pra,Syzygium praecox,,,,29,198,,9.5,,SRID=EPSG:4326;POINT(91.641920 22.936600),EPSG:4326,91.64192,22.9366,5_d1e85c2a-6c08-4c92-ba6f-1f1972ff439c.jpg,,5_3a41d84a-bf5a-46c2-a03d-0f99a7fda872.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,13:34,13,34
309,23/11/2016,2016,11,23,1,,FD Office,08:45,8,45,70,Rajarkul Range Office,Rajarkul Range Office,10:00,10,0,,SRID=EPSG:4326;POINT(92.091963 21.386678),EPSG:4326,92.791963,20.686678,"Chittagong
Cox'S Bazar
Ramu
Kauarkhop",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,216,Rajarkul Range,566,Rajarkul,Rajarkul,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful islam, Fr.",1,Accessible - Sampled completely,,,,6_9fb1ce85-d86c-4f88-a350-da9e47614105.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Aca/aur,Acacia auriculiformis,,,,8.5,198,,144,,SRID=EPSG:4326;POINT(21.387900 92.092380),EPSG:4326,21.3879,92.09238,6_889ead13-032c-44c6-b063-02e3a5925898.jpg,Healthy tree boundray of plantation of 2013-14 at rajarkul beat in rajarkul range.,6_660d6767-1486-4ab0-958a-e61f4bf54831.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,Near the border line of ramu cantonment.,16:13,16,13
273,23/11/2016,2016,11,23,1,,FD Office,09:06,9,6,999,lalutia beat office,Other,09:45,9,45,,SRID=EPSG:4326;POINT(92.091963 22.136678),EPSG:4326,92.791963,21.436678,"Chittagong
Chittagong
Satkania
Dharmapur",999,chittagong south forest division,Other,197,Dohazari Range,512,Lalutia,Lalutia,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,7_ebde6317-ef1d-4c89-818e-9bb934780cbb.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,230,,262,,SRID=EPSG:4326;POINT(92.093870 22.138140),EPSG:4326,92.09387,22.13814,7_c7a83a20-75ed-412f-a4c6-b7fa61bf5952.jpg,Pillar of a building,7_76599451-310b-4f78-9435-14abb385f81c.jpg,1,,FD Office,999,dhopachari beat office,Other,Entire paddy field,14:53,14,53
1711,23/11/2016,2016,11,23,2,hotel mohona,Another plot / Other,07:33,7,33,,,,09:33,9,33,,SRID=EPSG:4326;POINT(91.141963 22.336678),EPSG:4326,91.841963,21.636678,"Chittagong
Noakhali
Hatiya
Char Ishwar",40,Noakhali Coastal Forest,Noakhali Coastal Forest,313,Nalchira Range,999,oskhali,Other,Bangla bazar,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,8_b0562721-18fa-4c85-a100-394d4afd598a.jpg,11:29,11,29,1,Centre,4,,House/structure,ARE/Coc/nuc,Cocos nucifera,,,,32.2,112,,104,,SRID=EPSG:4326;POINT(91.141030 22.337010),EPSG:4326,91.14103,22.33701,8_1b345b1d-1cf9-4bb8-bdc6-b1df07a1ff7a.jpg,"Khan shaber bari,hamidullah village,purba gamsakhali ,ward no 5,charishar,hatiy",8_677d210f-3ec3-4210-947f-342cbe576c88.jpg,2,1710,Another plot / Other,,,,,12:06,12,6
1710,23/11/2016,2016,11,23,2,1711,Another plot / Other,12:11,12,11,,,,01:12,1,12,,SRID=EPSG:4326;POINT(91.158630 22.311678),EPSG:4326,91.85863,21.611678,"Chittagong
Noakhali
Hatiya
Char Ishwar",40,Noakhali Coastal Forest,Noakhali Coastal Forest,313,Nalchira Range,999,nalchira,Other,,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,9_18ffbf0e-ac2a-446d-8ab1-79df98ea9c26.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,146,,130,,SRID=EPSG:4326;POINT(91.157910 22.312630),EPSG:4326,91.15791,22.31263,9_8f2c79f1-7960-4d58-a33e-63713f700b71.jpg,"Adinathkumarer bari,charlatia,ward no 7,oskhali,hatiya",9_a760f19a-e8bb-4558-ba97-032f60a88564.jpg,2,hotel mohona,Another plot / Other,,,,,05:26,5,26
1706,24/11/2016,2016,11,24,2,hotel mohona,Another plot / Other,07:21,7,21,,,,09:21,9,21,,SRID=EPSG:4326;POINT(91.125296 22.236678),EPSG:4326,91.825296,21.536678,"Chittagong
Noakhali
Hatiya
Burir Char",40,Noakhali Coastal Forest,Noakhali Coastal Forest,314,Sagoria Range,,,,,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,10_9a30cd45-cdac-4f11-a6e7-203e60dccc40.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,226,,16.45,,SRID=EPSG:4326;POINT(91.125260 22.236560),EPSG:4326,91.12526,22.23656,10_6ab0dc5c-4ea2-4066-8cc3-0eba8faf0e03.jpg,"Abul hossen,gullakhali,surjomukhi,burirchar,wardno 9,hatiya",10_3b79184a-4730-4b90-8d89-24ae269623e2.jpg,2,hotel mohona,Another plot / Other,,,,,04:40,4,40
947,24/11/2016,2016,11,24,1,,FD Office,08:00,8,0,6,Karerhat Range Office,Karerhat Range Office,09:15,9,15,,SRID=EPSG:4326;POINT(91.691963 22.961678),EPSG:4326,92.391963,22.261678,"Chittagong
Chittagong
Fatikchhari
Bagan Bazar",999,Chittagong North Forest Division,Other,176,Karerhat Range,999,Andharmanik,Other,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sawarar Jahan,1,Accessible - Sampled completely,,,,11_b3516c0a-4d93-495c-985a-e2f4468ab584.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,175,,9.9,,SRID=EPSG:4326;POINT(91.691970 22.961590),EPSG:4326,91.69197,22.96159,11_d5762469-8eb1-48c0-b10b-ad5c29d41484.jpg,"RP is the north-western part of a house that belongs to Md.Shahabuddin, Village: Motinnagar, Fatikchhari, Chittagong. It is from 9.9 m distance from the subplot 1.",11_bd2720c7-5c1b-471a-b1ce-da1fce0bad9d.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,15:15,15,15
950,25/11/2016,2016,11,25,1,,FD Office,08:30,8,30,6,Karerhat Range Office,Karerhat Range Office,08:50,8,50,,SRID=EPSG:4326;POINT(91.558630 22.936678),EPSG:4326,92.25863,22.236678,"Chittagong
Chittagong
Mirsharai
Karerhat",999,Chittagong North Forest Division,Other,176,Karerhat Range,465,Karerhat,Karerhat,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,12_bd9893ae-1063-4450-b219-7d576d6476b6.jpg,11:29,11,29,1,Centre,96,Tubewell,Other,,,,,,,183,,8.3,,SRID=EPSG:4326;POINT(91.558680 22.936760),EPSG:4326,91.55868,22.93676,12_5d69d386-9c82-4278-9900-b7c6aee51e0c.jpg,Rp is at Haji Abdur Rouf Mia's house. Southern part of a house.,12_612a94d5-50a0-4318-bf7a-0aeaac18ab95.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,12:50,12,50
233,24/11/2016,2016,11,24,1,,FD Office,09:56,9,56,999,Dhopachari beat Office,Other,12:15,12,15,,SRID=EPSG:4326;POINT(92.108630 22.286678),EPSG:4326,92.80863,21.586678,"Chittagong
Chittagong
Chandanaish
Dhopachhari",999,chittagong south forest division,Other,197,Dohazari Range,999,Dhopachari beat office,Other,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,13_1f929b0c-cd87-49db-bb2d-84041fb6c492.jpg,11:29,11,29,1,Centre,1,,Tree,RUB/Mor/ang,Morinda angustifolia,,,,103.2,345,,40.65,,SRID=EPSG:4326;POINT(92.108760 22.286320),EPSG:4326,92.10876,22.28632,13_0e4ce14b-80b6-4ddd-b44f-29e5cb9a6cc4.jpg,Big Erected Tree,13_23397198-0064-4d3a-9da6-6247a40f90ad.jpg,1,,FD Office,999,boitoroni beat office,Other,,05:10,5,10
272,25/11/2016,2016,11,25,1,,FD Office,08:00,8,0,18,Dohajari Range Office,Dohajari Range Office,10:36,10,36,,SRID=EPSG:4326;POINT(91.975297 22.136678),EPSG:4326,92.675297,21.436678,"Chittagong
Chittagong
Satkania
Charati",999,Chittagong South Forest Division,Other,197,Dohazari Range,512,Lalutia,Lalutia,,2,,Inventory Team 2,Md. Anisur Rahman,Uhlamong Chowdhury,1,Accessible - Sampled completely,,,,14_e28aaf8e-5242-4007-bec4-9c8424f06ea4.jpg,11:29,11,29,1,Centre,1,,Tree,SAP/Lit/chi,Litchi chinensis,,,,30.7,92,,18.24,,SRID=EPSG:4326;POINT(91.975430 22.136720),EPSG:4326,91.97543,22.13672,14_ab4fda59-96f7-4ce0-9005-cb8b926de7a9.jpg,The tree standing on the slope of a hill,14_19115496-5c44-4a2e-a5e6-68ddb7d3a401.jpg,2,,Another plot / Other,,,,,16:15,16,15
130,24/11/2016,2016,11,24,1,,FD Office,06:55,6,55,70,Rajarkul Range Office,Rajarkul Range Office,10:01,10,1,,SRID=EPSG:4326;POINT(92.175297 21.311678),EPSG:4326,92.875297,20.611678,"Chittagong
Bandarban
Naikhongchhari
Ghumdum",29,Lama Forest,Lama Forest,229,Naikkhingchari Range,999,Reju,Other,"Reju beat, naikkhonchori Range",3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful Islam, Fr.",1,Accessible - Sampled completely,,,,15_e1bc21d9-e80c-42a4-a3e7-e8bf63dcabb6.jpg,11:29,11,29,1,Centre,1,,Tree,MOR/Fic/beg,Ficus benghalensis,,,,61.6,215,,12.2,,SRID=EPSG:4326;POINT(21.311570 92.175290),EPSG:4326,21.31157,92.17529,15_11b78547-3157-467d-bac9-334629dab40b.jpg,,15_c9ddfa99-e0e9-49ab-a424-0077907eb6a5.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,"258 meter north east from the monjoypara, naikkhhonchori, bandarban bgb camp office.",16:55,16,55
307,25/11/2016,2016,11,25,1,,FD Office,08:02,8,2,70,Rajarkul Range Office,Rajarkul Range Office,10:14,10,14,,SRID=EPSG:4326;POINT(92.158630 21.436678),EPSG:4326,92.85863,20.736678,"Chittagong
Cox'S Bazar
Ramu
Kachhapia",26,Cox'sbazar North Forest,Cox'sbazar North  Forest,206,Bakkhali Range,774,Bakkhali,Bakkhali,,3,,Inventory Team 3,"Mohammad Sohal Rana, ACF","Saiful Islam, Fr",1,Accessible - Sampled completely,,,,16_d7de11f0-755c-4038-8f7e-006c59a15c50.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,96,,229,,SRID=EPSG:4326;POINT(21.436880 92.156460),EPSG:4326,21.43688,92.15646,16_a5d98a10-a790-46d7-87f5-b89b9af125c2.jpg,Old broken bridge.,16_71234fba-1e7d-440f-ac1a-0ec4d810c439.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,16:56,16,56
1509,24/11/2016,2016,11,24,2,,Another plot / Other,12:30,12,30,,,,01:30,1,30,,SRID=EPSG:4326;POINT(90.741963 22.711678),EPSG:4326,91.441963,22.011678,"Barisal
Bhola
Daulatkhan
Madanpur",38,Bhola Coastal Forest,Bhola Coastal Forest,,,999,tulatali camp,Other,,11,,Inventory Team 11,Md Farid Meah,Md  Abu. Sufian,1,Accessible - Sampled completely,,,,17_09c1189b-598e-4087-9483-d435f1eafe07.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,188,,189,,SRID=EPSG:4326;POINT(90.742280 22.713340),EPSG:4326,90.74228,22.71334,,PKSouth west corner of Fish. Storage  center,17_7c63d341-67ec-49fa-9e62-bb603084fa3f.jpg,1,,FD Office,999,Sashiganj  Beat. Office,Other,,05:11,5,11
1510,24/11/2016,2016,11,24,1,,FD Office,05:50,5,50,150,Bhola Coastal Division,Bhola Coastal Division,08:28,8,28,,SRID=EPSG:4326;POINT(90.708630 22.711678),EPSG:4326,91.40863,22.011678,"Barisal
Bhola
Daulatkhan
Madanpur",38,Bhola Coastal Forest,Bhola Coastal Forest,294,Bhola HQ Range,999,Tulataoli camp,Other,,11,,Inventory Team 11,Md. Farid meah,Md. Abu sufian,1,Accessible - Sampled completely,,,,18_3abbdcf4-fb3e-43d1-a9be-1de9d0bf93fa.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,253,,185,,SRID=EPSG:4326;POINT(90.710380 22.712170),EPSG:4326,90.71038,22.71217,18_db5a2e4b-a01b-4b93-8734-bc02cfbb5836.jpg,South West corner of Kalu. Majhir  Bari,18_f813e6af-fcf5-4a57-84ba-d9507afa57b6.jpg,2,,Another plot / Other,,,,,12:20,12,20
1525,25/11/2016,2016,11,25,1,,FD Office,08:15,8,15,89,Daulat Khan Range Office,Daulat Khan Range Office,09:55,9,55,,SRID=EPSG:4326;POINT(90.891963 22.461678),EPSG:4326,91.591963,21.761678,"Barisal
Bhola
Tazumuddin
Sonapur",38,Bhola Coastal Forest,Bhola Coastal Forest,295,Daulatkhan Range,999,soshigong beat office,Other,,11,,Inventory Team 11,Md. Farid Meah,Md. Abu sufian,1,Accessible - Sampled completely,,,,19_1f333c3c-323f-4849-a661-dce058a2d4c4.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,24.2,19,,16.42,,SRID=EPSG:4326;POINT(90.891890 22.461540),EPSG:4326,90.89189,22.46154,19_27ec763a-5e61-419d-8d58-671d068c86f8.jpg,Forking tree,19_e536d420-64d7-41aa-ab85-c051264eb18f.jpg,1,,FD Office,,,,,04:30,4,30
1712,26/11/2016,2016,11,26,2,hotel mohona,Another plot / Other,06:30,6,30,,,,11:16,11,16,,SRID=EPSG:4326;POINT(91.041963 22.361678),EPSG:4326,91.741963,21.661678,"Chittagong
Noakhali
Hatiya
Char King",40,Noakhali Coastal Forest,Noakhali Coastal Forest,313,Nalchira Range,999,dalchar,Other,Charjonak,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,20_fe30ce68-9385-47e0-97e0-e761d5e52295.jpg,11:29,11,29,1,Centre,1,,Tree,SON/Son/ape,Sonneratia apetala,,,,26,300,,2.9,,SRID=EPSG:4326;POINT(91.041890 22.361730),EPSG:4326,91.04189,22.36173,20_7171959c-1d00-411c-b15c-dceeb0658a7e.jpg,,20_68cc8c6a-ab1b-45e1-955d-eb13bad2a8c7.jpg,2,hotel mohona,Another plot / Other,,,,,17:32,17,32
1715,27/11/2016,2016,11,27,2,hotel mohona,Another plot / Other,07:05,7,5,,,,10:05,10,5,,SRID=EPSG:4326;POINT(91.075296 22.161678),EPSG:4326,91.775296,21.461678,"Chittagong
Noakhali
Hatiya
Jahajmara",40,Noakhali Coastal Forest,Noakhali Coastal Forest,310,Jahajmara Range,999,jahajmara sadar beat,Other,,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,21_243bf382-f241-404b-b54b-7dd6620f8205.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,83,,26.87,,SRID=EPSG:4326;POINT(91.075070 22.161620),EPSG:4326,91.07507,22.16162,21_3bb5447e-feaa-4dc0-ace5-ec6437073397.jpg,"Hoknader bari,vill_birbiri,jahajmara union,ward no -4, thana-oskhali,southwest corner",21_0cb5bfef-7340-4f58-b419-26ccfb391d4c.jpg,2,hotel mohona,Another plot / Other,,,,,14:31,14,31
1707,25/11/2016,2016,11,25,2,1705,Another plot / Other,11:16,11,16,,,,01:16,1,16,,SRID=EPSG:4326;POINT(91.158630 22.161678),EPSG:4326,91.85863,21.461678,"Chittagong
Noakhali
Hatiya
Burir Char",40,Noakhali Coastal Forest,Noakhali Coastal Forest,314,Sagoria Range,762,Char Alim,Char Alim,Rehania beat,13,,Inventory Team 13,Abul kalam azad,Mizanur rahman,1,Accessible - Sampled completely,,,,22_17aa41bd-c57b-4f6a-8afc-ce110b704e9d.jpg,11:29,11,29,1,Centre,96,canal (saihodkhali khal),Other,,,,,,,231,,218,,SRID=EPSG:4326;POINT(91.156990 22.160450),EPSG:4326,91.15699,22.16045,22_79ed1099-cf29-436b-9269-8e0fe52247b3.jpg,Saihodkhali khal,22_bbbed9b1-d985-4788-b7e9-77e1154d9ead.jpg,2,hotel mohona,Another plot / Other,,,,,04:59,4,59
1705,25/11/2016,2016,11,25,2,hotel mohana,Another plot / Other,06:38,6,38,,,,08:38,8,38,,SRID=EPSG:4326;POINT(91.175296 22.261678),EPSG:4326,91.875296,21.561678,"Chittagong
Noakhali
Hatiya
Burir Char",40,Noakhali Coastal Forest,Noakhali Coastal Forest,313,Nalchira Range,999,nalchira,Other,Sagoria range,13,,Inventory Team 13,Abul kalam azad,Mizanur Rahman,1,Accessible - Sampled completely,,,,23_5bb5a911-02a5-4e09-ba00-62aaaa5dc227.jpg,11:29,11,29,1,Centre,1,,Tree,MIM/Sam/sam,Samanea saman,,,,36.5,85,,61,,SRID=EPSG:4326;POINT(91.174720 22.261610),EPSG:4326,91.17472,22.26161,23_706a7cd6-353e-477f-b3c3-8e5e7efe1cbf.jpg,"Aslam dopaderer barir tree,sunnerchar,ward no 3,burirchar",23_b070c679-f075-498a-8e8a-0759baf8c985.jpg,2,1707,Another plot / Other,,,,,12:40,12,40
949,26/11/2016,2016,11,26,1,,FD Office,07:30,7,30,6,Karerhat Range Office,Karerhat Range Office,08:15,8,15,,SRID=EPSG:4326;POINT(91.491963 22.886678),EPSG:4326,92.191963,22.186678,"Chittagong
Chittagong
Mirsharai
Dhum",999,Chittagong North Forest Division,Other,182,Mirershari Range,480,Jorarganj,Jorarganj,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,24_593246df-db29-46ab-bc30-33e57b12f8dc.jpg,11:29,11,29,1,Centre,96,border pillar of a crop field,Other,,,,,,,198,,57,,SRID=EPSG:4326;POINT(91.412100 22.887150),EPSG:4326,91.4121,22.88715,24_1b12062a-4047-463e-b244-86938192f6dc.jpg,"RP is at the north-western edge of Bahar Mia's paddy field, a small border piller.",24_bc67acca-48d9-4e33-be93-df24328fab86.jpg,2,257,Another plot / Other,,,,,10:50,10,50
240,27/11/2016,2016,11,27,1,,FD Office,08:25,8,25,6,Karerhat Range Office,Karerhat Range Office,10:17,10,17,,SRID=EPSG:4326;POINT(91.641963 22.836678),EPSG:4326,92.341963,22.136678,"Chittagong
Chittagong
Fatikchhari
Dantmara",999,Chittagong North Forest Division,Other,181,Hasnabad Range,477,Hasnabad,Hasnabad,,1,,Inventory Team 1,Md. Shahin kabir,Md. Sarawar Jahan,1,Accessible - Sampled completely,,,,25_1f8fad71-4e41-46fc-af80-2840801aab78.jpg,11:29,11,29,1,Centre,4,,House/structure,,,,,,,320,,14,,SRID=EPSG:4326;POINT(91.642020 22.836580),EPSG:4326,91.64202,22.83658,25_c112a287-77f0-4b15-8222-777e3c202030.jpg,"RP is at North-Western corner of a house belongs to Md. Shafikul Islam, Vill: Ghorkata, Dantmara, Fatikchhori, Chittagong.",25_dfae1974-5fea-4940-bcc3-fcecab77665f.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,15:17,15,17
257,26/11/2016,2016,11,26,2,949,Another plot / Other,11:10,11,10,,,,12:05,12,5,,SRID=EPSG:4326;POINT(91.541963 22.786678),EPSG:4326,92.241963,22.086678,"Chittagong
Chittagong
Mirsharai
Mithanala",999,Chittagong North Forest Division,Other,182,Mirershari Range,479,Gobania,Gobania,,1,,Inventory Team 1,Md. Shahin Kabir,Md. Sarawar Jahan,2,Partially accessible,4,,Water,26_88120dd7-9e19-4389-b728-af5dd3949bae.jpg,11:29,11,29,1,Centre,96,RP is the wall' corner of graveyard by subway.,Other,,,,,,,347,,35.6,,SRID=EPSG:4326;POINT(91.542050 22.786370),EPSG:4326,91.54205,22.78637,26_afdfd813-3c93-46f3-b3a1-e7c14d8f9f2c.jpg,"RP is the southe-eastern part of a big pond of Mojurullaj Bhuiya, Mithanala, Mirsorai, Chittagong.",26_6444f57e-f39d-4cd5-afb6-fb4aefb37dc7.jpg,1,,FD Office,6,Karerhat Range Office,Karerhat Range Office,,05:02,5,2
135,26/11/2016,2016,11,26,1,,FD Office,08:03,8,3,70,Rajarkul Range Office,Rajarkul Range Office,12:04,12,4,,SRID=EPSG:4326;POINT(92.158630 21.411678),EPSG:4326,92.85863,20.711678,"Chittagong
Bandarban
Naikhongchhari
Naikhongchhari",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,216,Rajarkul Range,566,Rajarkul,Rajarkul,,3,,Inventory Team 3,"Mohammad sohal rana, Acf","Saiful islam, Fr",1,Accessible - Sampled completely,,,,27_74fec1ec-383f-4b0f-87d2-fb1b35a1b53b.jpg,11:29,11,29,1,Centre,96,jaillachori chora,Other,,,,,,,168,,171,,SRID=EPSG:4326;POINT(21.413190 92.158330),EPSG:4326,21.41319,92.15833,27_5f033772-fa24-4fc0-80a1-1abb0fac7527.jpg,Jaillachori chora,27_9a99fbfa-1c54-41c9-9c97-f13d94e413b5.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,17:58,17,58
314,27/11/2016,2016,11,27,1,,FD Office,06:30,6,30,70,Rajarkul Range Office,Rajarkul Range Office,12:43,12,43,,SRID=EPSG:4326;POINT(92.191963 21.036678),EPSG:4326,92.891963,20.336678,"Chittagong
Cox'S Bazar
Teknaf
Whykong",27,Cox'sbazar South Forest,Cox'sbazar South  Forest,212,Shilkhali Range,999,shilkhali,Other,,3,,Inventory Team 3,"Mohammad sohal rana, ACF","Saiful Islam, Fr",2,Partially accessible,2,,Hazardous,28_08506e3f-a25b-45e0-8ad3-bfec84c10f3a.jpg,11:29,11,29,1,Centre,96,Dhakchora Chora,Other,,,,,,,323,,14,,SRID=EPSG:4326;POINT(21.036600 92.192040),EPSG:4326,21.0366,92.19204,28_623d1510-4330-488a-91e2-7e0ba2ed2d3a.jpg,Dhakchori chorar matha,28_362cc694-2a7d-4475-baf0-bfdafada536b.jpg,1,,FD Office,70,Rajarkul Range Office,Rajarkul Range Office,,17:06,17,6
